-0.36056253	-0.44546664	0.23408689	-0.25223467	0.68962044	0.14132708	-0.6317784	0.6845257	0.6373928	0.08431753	-0.5579743	-0.48777854	1.0348471	-0.28376204	-0.536201	0.12641788	-0.51822484	-0.31617424	-0.58399737	0.3470912	-0.061408296	-0.40127295	0.17331818	-0.37215123	0.50589406	0.6796534	0.27610287	0.040035196	1.064017	-0.4505542	-0.213366	-0.8085661	0.14909102	0.54677266	0.35009798	0.047701593	-0.1081625	0.021011975	1.033444	-0.18351798	0.99036205	0.42033434	-0.11231205	-0.053574394	-0.33016637	0.03399563	-0.41405976	0.30318063	0.26550645	0.715321	-0.88178915	0.024150431	-0.23715822	0.21661167	-0.3046468	0.40802842	0.43718702	0.10845578	0.5060049	-0.19968452	0.0532297	0.038141225	-0.09072109	-0.37392747	0.28990373	0.95714104	-0.2928323	0.2799543	0.7747458	-0.05869335	-0.045728825	0.38291007	-0.572168	0.2877582	-0.316651	-0.060635827	0.051074237	0.21827285	-0.3784075	0.68466556	-0.039140344	0.25564358	0.64245	1.050267	0.07692022	0.6980952	1.089762	-0.08881436	-0.61300313	-0.054389913	-0.51724964	0.3977202	-0.07034838	-0.16962606	-0.3495051	-0.32941005	0.6417937	0.09704121	-0.7646599	-0.26711434
0.20587152	-0.5483074	0.44408783	0.16262658	0.18194494	0.12859194	-0.21482769	0.3611358	0.59790504	-0.2936495	-0.020479873	0.29150456	0.44995528	-0.2503215	-0.031236216	0.56831694	-1.0834765	-0.110460564	-0.45317817	-0.4580436	-0.6484503	-0.3402271	-0.15828426	-0.35363582	0.05026991	0.16859087	0.205592	-0.17306334	0.015838783	-0.4392074	-0.46485335	-0.33301803	-0.30799818	-0.099302396	0.13011014	0.5586823	-0.2460493	-0.7317022	-0.18952443	0.56862557	0.41788054	0.5347629	-0.3859131	0.29877484	0.37763056	0.40134573	-0.28181383	0.55044895	-0.037568174	0.55850184	-0.21091835	-0.5556787	0.17066735	0.09671624	-0.4796651	0.92719793	-1.0013828	0.6427499	0.6518258	0.41633958	-0.03944408	-0.18607356	-0.57186717	0.4457363	0.4627965	0.75223756	-0.48022544	0.31634235	-0.46419275	0.2302132	0.39782694	0.47585157	0.07439869	-0.21387109	-0.18679947	0.27889326	0.077594645	-0.43890393	0.10376049	0.23637918	-0.38939035	0.10844814	0.17932977	0.12047733	0.27264786	0.817388	0.841659	-0.3901144	-0.67809165	-0.21945906	-0.3679881	1.067728	1.1808264	0.036904365	0.20711705	0.10101839	0.67922616	-0.48850238	-0.7023823	-0.168607
0.15032049	-0.23566543	-0.3002251	0.020985212	0.32514206	0.3404009	-0.44866565	0.35520923	0.70987964	-0.04577142	-0.60660905	-0.5982596	0.56220794	-0.1741867	-0.31898576	-0.20301335	-0.8285288	0.12209304	-0.56166476	0.10985346	-0.23858501	-0.1065819	-0.046164326	0.20751682	0.29309085	0.22302924	0.5284931	-0.54660517	0.09563509	-0.038360413	0.7514596	-0.23268637	-0.2098075	-0.08911872	-0.00887598	0.13521805	-0.098766685	0.31044394	0.18663034	-0.51645935	0.6814435	0.14974652	0.09768249	0.1792663	-0.26770672	-0.09580375	0.37054557	0.67148757	0.30490437	1.0197821	-0.7127409	-0.041176736	-0.7225533	0.48266864	-0.72081584	-0.02133051	0.13065743	0.07915097	0.3091582	-0.028190836	0.31305602	0.4682867	-0.2922084	-0.08066336	-0.07448542	1.040716	-0.18476029	0.8249076	0.006145172	-0.15699375	0.5694901	0.62425286	-0.943421	0.10060011	0.105957314	0.26973283	0.24345228	0.2826277	-0.1957777	0.32780066	-0.053588316	0.06335138	0.25592744	0.5967843	0.23849592	0.34627834	0.5002358	-0.30080563	-0.51485795	-0.25676206	-0.32171997	0.9714626	-0.33289635	-0.14533459	-0.4178297	0.44059238	0.20217146	0.060031235	-0.6992036	-0.33732125
0.2830917	0.3845083	-0.118380845	0.73237085	0.17469802	0.97919136	0.39818236	1.1979117	0.31887996	0.16572297	1.0014931	-0.19262257	-0.095481694	-0.12564477	-0.03903292	0.52037853	-1.516555	0.28914744	-0.50965077	-0.2167259	0.5528613	0.53421307	-1.2466718	-0.3927614	-0.45445558	-0.13732591	1.18903	0.8132681	1.1972247	0.2990344	-0.13115954	-0.47196168	0.30771393	0.78286296	-0.26599059	-0.12135333	0.49644852	1.0858431	0.32493275	0.84387994	0.58798945	0.10591616	1.1197677	0.6926712	0.70973384	-0.3183657	1.1115685	0.6689146	-0.8780688	-0.7793268	0.4204982	-0.58641964	-0.2898028	0.17427696	-0.3222813	-1.1763955	0.6822634	0.27772158	-0.14486304	-0.60607696	-0.5405425	-0.35591692	-0.7053731	0.8940573	-0.15354107	-0.16196558	0.28343612	0.28714967	-0.49638125	-0.40584567	0.15355764	0.46650445	-0.38020423	-1.123843	0.20260094	-1.3724842	0.541232	-0.1659919	0.3337962	0.70075095	-0.4690558	-0.43586355	0.52848214	-0.11830485	-0.6713456	0.118250206	0.85963494	0.8775271	0.9325701	0.08713411	-0.1297638	0.13325924	0.17044033	-0.719909	0.1981675	0.15941301	0.9356495	0.12461882	-0.4299878	0.98189676
-0.83701915	-0.13643874	-0.31130934	-0.85089326	0.040262476	0.3834558	-0.23954815	-0.91757077	0.3727708	0.6047212	-0.32612935	0.55724573	-0.5827939	0.31470987	-0.14638972	-0.5929813	-0.12614149	0.8170451	-0.5683567	0.38735956	-0.9933021	-0.114623085	0.025495134	-0.010452595	0.096492976	0.30532056	0.47419524	-0.77439237	-0.43866295	0.032922868	0.51770914	0.23951417	0.2088287	-0.1444954	0.20708159	-0.21193564	-0.33450967	-0.07429516	-0.5939361	0.33703518	-0.08179353	0.44994876	-0.21342257	0.20643803	-0.05782369	-0.23788434	0.056793854	-0.1988005	0.13213341	0.089610495	-0.6636826	0.27257505	-0.9073205	0.29862896	-0.27150905	-1.1148493	-0.7024113	0.01304175	0.016462982	-0.066230044	0.0098101795	0.1553759	-0.50241923	0.24564764	-0.80476505	0.73523057	0.35676345	-0.16631347	0.19988883	-0.4131815	0.51187396	1.0581502	0.15012665	0.6637007	0.48711833	0.54311794	0.01687558	0.2732898	-0.239809	0.24608263	-0.20042747	-0.4796909	-0.5019235	-0.5566646	-0.5940755	-0.48022577	0.16295797	-0.14260188	-0.025087409	-0.4972782	0.34785002	0.49939197	-0.92111295	-0.13757351	0.7561159	0.9500358	0.692448	0.47683892	-0.22099333	0.46327877
0.0075896494	-0.22257628	0.057869058	-0.52498025	0.29725653	0.1063655	-0.24384612	0.6632949	0.46916234	-0.5155746	-0.3027079	-0.11092254	0.37898976	-0.16009298	0.32895368	0.065111116	-0.50261563	0.111666605	-0.7633163	-0.25252414	-0.49570435	0.24440989	-0.357828	-0.47776866	0.14494726	0.19149806	0.45547432	-0.9685607	-0.3160826	0.15565777	0.11738967	-0.30471712	0.41750422	0.39684013	0.38272893	-0.23968384	-0.33292165	-0.39879435	0.13197814	-0.13233545	0.5169606	-0.018497348	0.01358442	0.18354923	-0.3259222	0.5784159	0.094941564	0.43350896	-0.21037233	0.64955664	-0.65813076	0.08973948	0.0071363226	0.3325383	-0.323209	0.6053381	0.06610529	0.07954496	-0.090485945	0.683414	-0.18743671	-0.022578945	-0.2078031	0.05715826	0.3004197	1.002974	-0.34032205	0.46859092	0.025390267	0.19780831	0.2324971	0.07981463	-0.26398766	-0.57404274	-0.44799954	-0.20069292	-0.3517782	-0.080771536	0.013661712	0.37612244	0.31083038	0.08923932	0.33020845	0.5793139	0.59517634	-0.055117976	0.64212614	0.25096002	-0.56817436	0.15387312	-0.22312225	0.16723228	-0.40246558	-0.58270943	-0.31835443	0.4608493	0.8788277	-0.3788656	-0.5235503	-0.28967106
-0.78140086	-0.42623076	-0.36382893	0.21629784	-0.28514653	0.5631601	0.19468379	0.0060455203	-0.24531564	-0.14152624	0.1009332	-0.322873	0.018615171	-0.3023664	-0.35205308	0.28330633	-0.19132537	-0.46028122	-1.1032269	1.2321746	-0.30654347	0.57116055	-0.20668417	0.55178523	-0.21807182	-0.849421	-0.3118834	0.2893175	0.18446769	-1.1626465	-0.5863282	-0.19737346	0.14103124	-1.4508531	-0.38610005	-0.22448069	0.559558	-0.48196495	-1.4066446	0.7654898	0.9052433	-0.04135298	0.04006912	0.49185342	0.14123392	0.28043997	0.17009282	-1.1620622	-0.070585504	0.50531733	0.46064618	0.48213208	1.0372041	0.15898177	-0.34752488	0.046471514	-0.32729995	-0.6584045	-0.41893184	-0.40224904	-1.0326258	-0.41229257	-1.1747433	-0.11529243	0.1245369	0.87857336	-1.271704	-0.26926923	0.36233738	0.5454914	0.11406096	-0.71434003	-0.12244329	0.00653705	0.48841622	-0.15890862	0.10315588	-0.21296537	-0.068809494	0.8772211	-0.6949909	-0.1907188	-0.16342922	0.4289942	-0.13738918	0.52496064	-0.9526002	0.07650247	-0.4399075	0.06073181	-0.25025564	0.7448944	0.21367672	-0.0064234585	0.64543617	-0.43248627	-0.4738071	0.6977189	-0.0012769997	0.45728445
0.6399623	-0.101994455	-0.67440265	-0.09925407	0.73364323	0.1348798	0.15888184	0.5482995	-1.241449	0.36588845	0.123037554	0.09099574	0.33605042	0.30238545	-0.1422317	0.269964	-1.1046742	0.5872978	0.44463444	0.39439705	-0.16147459	1.3308692	0.35043257	-0.12277858	-0.3456244	0.22567177	0.52686024	0.6394012	0.18002176	-0.76942134	-0.22885919	-0.17946477	0.079477325	0.037287295	-1.1343248	0.5243737	-0.06240827	0.50965655	-0.026915565	0.56897277	0.7973427	0.27581558	-0.50471556	0.6051475	-0.15254617	0.28437015	0.85929275	-0.73305	1.1508951	0.72283137	-1.2986453	0.55503535	0.3450612	-0.10556276	0.5670783	-0.21216795	-0.57485545	-0.9965172	0.48895228	0.07227898	-0.12527224	-0.2949264	0.047660857	0.11736675	-0.869627	0.4902198	-0.025601625	-0.07318433	-0.5801888	-0.38201028	0.605239	-0.2034563	-0.24689043	0.3058596	0.10715234	0.51539755	-0.21031672	-0.3830293	-0.106213704	-0.10668892	-1.1406057	0.46731508	0.26277965	0.27002558	-0.062599316	-0.08489491	0.64785486	-0.45062646	0.14630458	-1.3676349	0.58494973	0.6573093	-0.38438648	0.020899795	-0.19698295	-1.095076	0.9889156	0.5376675	-0.0135523975	0.7000617
0.5017873	-0.19001167	-0.08187044	0.4197716	-0.16619402	0.8854685	0.6911576	0.47543454	-0.71264756	0.42948157	0.22609374	-0.5474559	1.2346027	0.27773717	-0.19031528	0.5355316	-0.8088453	0.1806883	-0.53066397	-0.78955233	0.5157449	-0.04426399	0.024549276	0.2866438	0.1589032	0.32894617	0.62615377	0.6285385	0.6259898	-0.62920475	-1.0030595	-0.0395862	-0.63841456	-0.72239554	0.08664958	1.2952442	-0.60690147	0.16363181	0.085966766	0.57768494	0.5527146	0.11802712	-0.4343785	0.2089189	0.21073923	0.6801894	0.521594	-0.43596548	0.12715954	0.23109174	-0.030058548	-0.1276578	0.07757598	0.4157522	0.36783147	0.19849628	0.071566604	0.3049212	0.16730961	0.03220372	-0.7731029	-0.38241938	-0.993129	-0.19015834	-0.23410061	0.7081744	-0.9172257	0.5445525	-0.5701945	0.23039809	0.8037667	0.056897685	-0.23860224	0.22020826	-0.18161564	0.8254744	-0.13540655	0.20079091	-0.4501295	0.49247998	-0.6205433	1.2252532	0.9188929	0.563895	0.2513269	0.3263298	0.45632944	0.073869824	0.07481583	-0.1886041	-0.6309702	0.38939804	0.41589922	0.4460171	0.29405826	0.1956788	0.37620527	0.68658054	-0.69542664	0.02890709
0.56342196	0.2425656	0.31093997	-0.6831895	0.6690907	-0.23204236	-0.21996877	0.9124607	-0.5509127	-0.23076244	-0.6496269	-0.32054797	0.95951897	-0.14517605	-0.45314184	-0.66663295	0.099722356	-0.19947466	0.3283765	0.12117554	-0.5199452	-0.36119685	-0.6724721	-0.019955138	-0.18387395	-0.09133552	-0.35178226	0.47223255	0.37707695	0.39145014	0.47476137	-0.15495366	-0.56956595	0.33411878	-0.041205063	1.161498	-0.38763452	0.38621026	0.35431963	0.21924163	0.5826071	0.09995565	-0.22541085	0.48007923	0.21031171	-0.24599601	0.37363696	0.07989072	0.22903325	1.0438844	-0.8251974	0.6256866	0.2281894	-0.5950304	-0.44437823	0.39485237	-0.14119819	-0.41468412	-0.21961182	0.76602125	-0.51273906	-0.6579343	-0.5885663	-0.42360294	-0.19452348	0.83852375	-1.1289554	0.2286697	-0.3163734	0.39027494	-0.041083142	0.64683473	-0.9905281	-0.36632395	-0.3939657	0.270599	0.2085743	-0.5867307	0.21082473	0.07899622	0.40417263	0.18828896	0.25838524	0.5249202	-0.30324873	0.12908086	0.22184606	-0.22931656	-0.39767712	-0.11729398	0.028413296	0.6911762	-0.04101976	0.9775486	0.26691788	0.17754948	0.654508	0.06775163	-0.22816192	0.058974482
